Today's Date:	20 May 2019	Date of Test:	17 May 2019, 09:09:25 AM
Filename:	AA	Tester Channel:	2
Procedure:	BB	Description:	AA
Comment:	AA Stored @ 25°C Test @ 25° Initial test
Rec	Cycle	Step	Test Time (sec)	Step Time (sec)	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	ACImp/Ohms	DCIR/Ohms	Aux #1	 Units	VAR2	VAR5	VAR8	VAR11	VAR14	
126	1	4	1,225.3894	925.3912	0.449638	1.683071	1.749905	3.792935	C	1	05/17/2019 9:29:50 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
127	1	4	1,235.3898	935.3916	0.454499	1.701512	1.749905	3.793851	C	1	05/17/2019 9:30:00 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
128	1	4	1,245.3902	945.392	0.45936	1.719958	1.749905	3.795071	C	1	05/17/2019 9:30:10 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
129	1	4	1,255.3906	955.3924	0.464222	1.738409	1.749905	3.796139	C	1	05/17/2019 9:30:20 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
130	1	4	1,265.391	965.3928	0.469083	1.756866	1.749981	3.79736	C	1	05/17/2019 9:30:30 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
131	1	4	1,275.3914	975.3932	0.473944	1.775328	1.749981	3.798428	C	1	05/17/2019 9:30:40 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
132	1	4	1,285.3918	985.3936	0.478805	1.793796	1.749905	3.799649	C	1	05/17/2019 9:30:50 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
133	1	4	1,295.3922	995.394	0.483666	1.812269	1.749828	3.800717	C	1	05/17/2019 9:31:00 AM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
134	1	4	1,305.3926	1,005.3944	0.488527	1.830748	1.749828	3.801633	C	1	05/17/2019 9:31:10 AM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
135	1	4	1,315.393	1,015.3948	0.493389	1.849231	1.749905	3.803159	C	1	05/17/2019 9:31:20 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
136	1	4	1,325.3934	1,025.3952	0.49825	1.867721	1.749981	3.803922	C	1	05/17/2019 9:31:30 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
137	1	4	1,335.3938	1,035.3956	0.503111	1.886217	1.75021	3.805142	C	1	05/17/2019 9:31:40 AM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
138	1	4	1,345.3942	1,045.396	0.507972	1.904717	1.750057	3.806516	C	1	05/17/2019 9:31:50 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
139	1	4	1,355.3946	1,055.3964	0.512833	1.923223	1.749905	3.807584	C	1	05/17/2019 9:32:00 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
140	1	4	1,365.395	1,065.3968	0.517695	1.941736	1.749981	3.808652	C	1	05/17/2019 9:32:10 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
141	1	4	1,375.3954	1,075.3972	0.522556	1.960253	1.750057	3.80972	C	1	05/17/2019 9:32:20 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
142	1	4	1,385.3958	1,085.3976	0.527417	1.978777	1.749905	3.811093	C	1	05/17/2019 9:32:30 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
143	1	4	1,395.3962	1,095.398	0.532278	1.997306	1.750057	3.812161	C	1	05/17/2019 9:32:40 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
144	1	4	1,405.3966	1,105.3984	0.537139	2.01584	1.749981	3.813382	C	1	05/17/2019 9:32:50 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
145	1	4	1,415.397	1,115.3988	0.542	2.034381	1.749981	3.814755	C	1	05/17/2019 9:33:00 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
146	1	4	1,425.3974	1,125.3992	0.546862	2.052928	1.750057	3.815824	C	1	05/17/2019 9:33:10 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
147	1	4	1,435.3978	1,135.3996	0.551723	2.07148	1.749905	3.816892	C	1	05/17/2019 9:33:20 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
148	1	4	1,445.3982	1,145.4	0.556584	2.090038	1.749981	3.818112	C	1	05/17/2019 9:33:30 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
149	1	4	1,455.3986	1,155.4004	0.561445	2.108602	1.749981	3.819486	C	1	05/17/2019 9:33:40 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
150	1	4	1,465.399	1,165.4008	0.566306	2.127172	1.750134	3.820859	C	1	05/17/2019 9:33:50 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
151	1	4	1,475.3994	1,175.4012	0.571167	2.145748	1.749905	3.821775	C	1	05/17/2019 9:34:00 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
152	1	4	1,485.3998	1,185.4016	0.576029	2.164329	1.749981	3.822995	C	1	05/17/2019 9:34:10 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
153	1	4	1,495.4002	1,195.402	0.58089	2.182917	1.749752	3.824216	C	1	05/17/2019 9:34:20 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
154	1	4	1,505.4006	1,205.4024	0.585751	2.201511	1.749828	3.825742	C	1	05/17/2019 9:34:30 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
155	1	4	1,515.401	1,215.4028	0.590612	2.220111	1.749981	3.826963	C	1	05/17/2019 9:34:40 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
156	1	4	1,525.4014	1,225.4032	0.595473	2.238718	1.750057	3.828183	C	1	05/17/2019 9:34:50 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
157	1	4	1,535.4018	1,235.4036	0.600334	2.25733	1.750134	3.829404	C	1	05/17/2019 9:35:00 AM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
158	1	4	1,545.4022	1,245.404	0.605196	2.275948	1.749981	3.830777	C	1	05/17/2019 9:35:10 AM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
159	1	4	1,555.4026	1,255.4044	0.610057	2.294574	1.749905	3.831998	C	1	05/17/2019 9:35:20 AM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
160	1	4	1,565.403	1,265.4048	0.614918	2.313205	1.749828	3.833066	C	1	05/17/2019 9:35:30 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
161	1	4	1,575.4034	1,275.4052	0.619779	2.331842	1.749828	3.834592	C	1	05/17/2019 9:35:40 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
162	1	4	1,585.4038	1,285.4056	0.62464	2.350486	1.749905	3.835813	C	1	05/17/2019 9:35:50 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
163	1	4	1,595.4042	1,295.406	0.629502	2.369136	1.749981	3.837186	C	1	05/17/2019 9:36:00 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
164	1	4	1,605.4046	1,305.4064	0.634363	2.387793	1.749981	3.838407	C	1	05/17/2019 9:36:10 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
165	1	4	1,615.405	1,315.4068	0.639224	2.406456	1.749981	3.83978	C	1	05/17/2019 9:36:20 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
166	1	4	1,625.4054	1,325.4072	0.644085	2.425125	1.749981	3.841001	C	1	05/17/2019 9:36:30 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
167	1	4	1,635.4058	1,335.4076	0.648946	2.4438	1.749981	3.842374	C	1	05/17/2019 9:36:40 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
168	1	4	1,645.4062	1,345.408	0.653807	2.462483	1.749981	3.843748	C	1	05/17/2019 9:36:50 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
169	1	4	1,655.4066	1,355.4084	0.658669	2.481171	1.749981	3.845121	C	1	05/17/2019 9:37:00 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
170	1	4	1,665.407	1,365.4088	0.66353	2.499867	1.750057	3.846342	C	1	05/17/2019 9:37:10 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
171	1	4	1,675.4074	1,375.4092	0.668391	2.518569	1.749981	3.847868	C	1	05/17/2019 9:37:20 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
172	1	4	1,685.4078	1,385.4096	0.673252	2.537278	1.749905	3.849088	C	1	05/17/2019 9:37:30 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
173	1	4	1,695.4082	1,395.41	0.678113	2.555993	1.750134	3.850614	C	1	05/17/2019 9:37:40 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
174	1	4	1,705.4086	1,405.4104	0.682974	2.574714	1.749981	3.851835	C	1	05/17/2019 9:37:50 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
175	1	4	1,715.409	1,415.4108	0.687836	2.593442	1.749752	3.853361	C	1	05/17/2019 9:38:00 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
176	1	4	1,725.4094	1,425.4112	0.692697	2.612178	1.749905	3.854582	C	1	05/17/2019 9:38:10 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
177	1	4	1,735.4098	1,435.4116	0.697558	2.630919	1.749905	3.856107	C	1	05/17/2019 9:38:20 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
178	1	4	1,745.4102	1,445.412	0.702419	2.649667	1.750057	3.857328	C	1	05/17/2019 9:38:30 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
179	1	4	1,755.4106	1,455.4124	0.70728	2.668422	1.750057	3.858854	C	1	05/17/2019 9:38:40 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
180	1	4	1,765.411	1,465.4128	0.712141	2.687184	1.750057	3.860075	C	1	05/17/2019 9:38:50 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
181	1	4	1,775.4114	1,475.4132	0.717003	2.705953	1.749981	3.861448	C	1	05/17/2019 9:39:00 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
182	1	4	1,785.4118	1,485.4136	0.721864	2.724728	1.749905	3.862974	C	1	05/17/2019 9:39:10 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
183	1	4	1,795.4122	1,495.414	0.726725	2.74351	1.749905	3.864347	C	1	05/17/2019 9:39:20 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
184	1	4	1,805.4126	1,505.4144	0.731586	2.762299	1.749828	3.865721	C	1	05/17/2019 9:39:30 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
185	1	4	1,815.413	1,515.4148	0.736447	2.781094	1.749676	3.867094	C	1	05/17/2019 9:39:39 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
186	1	4	1,825.4134	1,525.4152	0.741308	2.799896	1.749905	3.868315	C	1	05/17/2019 9:39:49 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
187	1	4	1,835.4138	1,535.4156	0.74617	2.818705	1.749905	3.869993	C	1	05/17/2019 9:39:59 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
188	1	4	1,845.4188	1,545.4206	0.751033	2.83753	1.749752	3.871214	C	1	05/17/2019 9:40:09 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
189	1	4	1,855.4192	1,555.421	0.755894	2.856353	1.749828	3.872587	C	1	05/17/2019 9:40:19 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
190	1	4	1,865.4196	1,565.4214	0.760755	2.875182	1.749828	3.874113	C	1	05/17/2019 9:40:29 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
191	1	4	1,875.42	1,575.4218	0.765617	2.894018	1.749905	3.875486	C	1	05/17/2019 9:40:39 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
192	1	4	1,885.4204	1,585.4222	0.770478	2.912862	1.749981	3.87686	C	1	05/17/2019 9:40:49 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
193	1	4	1,895.4208	1,595.4226	0.775339	2.931712	1.750057	3.878386	C	1	05/17/2019 9:40:59 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
194	1	4	1,905.4212	1,605.423	0.7802	2.950569	1.749905	3.879759	C	1	05/17/2019 9:41:09 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
195	1	4	1,915.4216	1,615.4234	0.785061	2.969432	1.749981	3.881285	C	1	05/17/2019 9:41:19 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
196	1	4	1,925.422	1,625.4238	0.789922	2.988303	1.749828	3.882658	C	1	05/17/2019 9:41:29 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
197	1	4	1,935.4224	1,635.4242	0.794784	3.007181	1.749828	3.883879	C	1	05/17/2019 9:41:39 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
198	1	4	1,945.4228	1,645.4246	0.799645	3.026065	1.750134	3.885252	C	1	05/17/2019 9:41:49 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
199	1	4	1,955.4232	1,655.425	0.804506	3.044956	1.749981	3.886778	C	1	05/17/2019 9:41:59 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
200	1	4	1,965.4236	1,665.4254	0.809367	3.063854	1.749981	3.888304	C	1	05/17/2019 9:42:09 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
201	1	4	1,975.424	1,675.4258	0.814228	3.08276	1.750134	3.889525	C	1	05/17/2019 9:42:19 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
202	1	4	1,985.4244	1,685.4262	0.819089	3.101671	1.749905	3.891051	C	1	05/17/2019 9:42:29 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
203	1	4	1,995.4248	1,695.4266	0.823951	3.12059	1.750057	3.892576	C	1	05/17/2019 9:42:39 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
204	1	4	2,005.4298	1,705.4316	0.828814	3.139525	1.750057	3.89395	C	1	05/17/2019 9:42:49 AM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
205	1	4	2,015.4302	1,715.432	0.833675	3.158457	1.749981	3.895476	C	1	05/17/2019 9:42:59 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
206	1	4	2,025.4306	1,725.4324	0.838536	3.177397	1.749676	3.896544	C	1	05/17/2019 9:43:09 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
207	1	4	2,035.431	1,735.4328	0.843398	3.196343	1.749981	3.89807	C	1	05/17/2019 9:43:19 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
208	1	4	2,045.4314	1,745.4332	0.848259	3.215297	1.749676	3.899443	C	1	05/17/2019 9:43:29 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
209	1	4	2,055.4318	1,755.4336	0.85312	3.234257	1.750057	3.901122	C	1	05/17/2019 9:43:39 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
210	1	4	2,065.4322	1,765.434	0.857981	3.253224	1.749905	3.90219	C	1	05/17/2019 9:43:49 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
211	1	4	2,075.4326	1,775.4344	0.862842	3.272197	1.749905	3.903868	C	1	05/17/2019 9:43:59 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
212	1	4	2,085.433	1,785.4348	0.867703	3.291178	1.749981	3.905089	C	1	05/17/2019 9:44:09 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
213	1	4	2,095.4334	1,795.4352	0.872565	3.310166	1.749905	3.906615	C	1	05/17/2019 9:44:19 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
214	1	4	2,105.4338	1,805.4356	0.877426	3.32916	1.749905	3.907988	C	1	05/17/2019 9:44:29 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
215	1	4	2,115.4342	1,815.436	0.882287	3.348162	1.749905	3.909667	C	1	05/17/2019 9:44:39 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
216	1	4	2,125.4346	1,825.4364	0.887148	3.367171	1.750057	3.91104	C	1	05/17/2019 9:44:49 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
217	1	4	2,135.435	1,835.4368	0.892009	3.386186	1.749905	3.912413	C	1	05/17/2019 9:44:59 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
218	1	4	2,145.4354	1,845.4372	0.89687	3.405208	1.750057	3.913481	C	1	05/17/2019 9:45:09 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
219	1	4	2,155.4358	1,855.4376	0.901732	3.424237	1.750134	3.91516	C	1	05/17/2019 9:45:19 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
220	1	4	2,165.4362	1,865.438	0.906593	3.443273	1.749905	3.916686	C	1	05/17/2019 9:45:29 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
221	1	4	2,175.4366	1,875.4384	0.911454	3.462316	1.750057	3.918059	C	1	05/17/2019 9:45:39 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
222	1	4	2,185.437	1,885.4388	0.916315	3.481366	1.750057	3.919432	C	1	05/17/2019 9:45:49 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
223	1	4	2,195.4374	1,895.4392	0.921176	3.500423	1.749981	3.920806	C	1	05/17/2019 9:45:59 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
224	1	4	2,205.4378	1,905.4396	0.926038	3.519487	1.749981	3.922179	C	1	05/17/2019 9:46:09 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
225	1	4	2,215.4382	1,915.44	0.930899	3.538558	1.749828	3.923705	C	1	05/17/2019 9:46:19 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
226	1	4	2,225.4386	1,925.4404	0.93576	3.557636	1.749828	3.925078	C	1	05/17/2019 9:46:29 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
227	1	4	2,235.439	1,935.4408	0.940621	3.576721	1.749905	3.926757	C	1	05/17/2019 9:46:39 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
228	1	4	2,245.4394	1,945.4412	0.945482	3.595812	1.749905	3.92813	C	1	05/17/2019 9:46:49 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
229	1	4	2,255.4398	1,955.4416	0.950343	3.614911	1.749981	3.929351	C	1	05/17/2019 9:46:59 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
230	1	4	2,265.4402	1,965.442	0.955205	3.634017	1.750134	3.931182	C	1	05/17/2019 9:47:09 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
231	1	4	2,275.4406	1,975.4424	0.960066	3.65313	1.749981	3.932403	C	1	05/17/2019 9:47:19 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
232	1	4	2,285.441	1,985.4428	0.964927	3.672249	1.749905	3.933776	C	1	05/17/2019 9:47:29 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
233	1	4	2,295.4414	1,995.4432	0.969788	3.691375	1.749981	3.935149	C	1	05/17/2019 9:47:39 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
234	1	4	2,305.4418	2,005.4436	0.974649	3.710508	1.750134	3.936675	C	1	05/17/2019 9:47:49 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
235	1	4	2,315.4422	2,015.444	0.97951	3.729649	1.749981	3.938048	C	1	05/17/2019 9:47:59 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
236	1	4	2,325.4426	2,025.4444	0.984372	3.748796	1.749828	3.939422	C	1	05/17/2019 9:48:09 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
237	1	4	2,335.443	2,035.4448	0.989233	3.767949	1.749905	3.940948	C	1	05/17/2019 9:48:19 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
238	1	4	2,345.4434	2,045.4452	0.994094	3.78711	1.749981	3.942321	C	1	05/17/2019 9:48:29 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
239	1	4	2,355.4484	2,055.4502	0.998957	3.806287	1.749905	3.943847	C	1	05/17/2019 9:48:39 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
240	1	4	2,365.4488	2,065.4506	1.003819	3.825461	1.749981	3.944915	C	1	05/17/2019 9:48:49 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
241	1	4	2,375.4492	2,075.451	1.00868	3.844642	1.749981	3.946441	C	1	05/17/2019 9:48:59 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
242	1	4	2,385.4496	2,085.4514	1.013541	3.86383	1.750057	3.947967	C	1	05/17/2019 9:49:09 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
243	1	4	2,395.45	2,095.4518	1.018402	3.883026	1.749981	3.94934	C	1	05/17/2019 9:49:19 AM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
244	1	4	2,405.455	2,105.4568	1.023265	3.902236	1.749981	3.950713	C	1	05/17/2019 9:49:29 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
245	1	4	2,415.4554	2,115.4572	1.028127	3.921445	1.749905	3.952239	C	1	05/17/2019 9:49:39 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
246	1	4	2,425.4558	2,125.4576	1.032988	3.94066	1.749905	3.953613	C	1	05/17/2019 9:49:49 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
247	1	4	2,435.4562	2,135.458	1.037849	3.959883	1.749905	3.954986	C	1	05/17/2019 9:49:59 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
248	1	4	2,445.4566	2,145.4584	1.04271	3.979112	1.749905	3.956359	C	1	05/17/2019 9:50:09 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
249	1	4	2,455.457	2,155.4588	1.047571	3.998348	1.749828	3.95758	C	1	05/17/2019 9:50:19 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
250	1	4	2,465.4574	2,165.4592	1.052433	4.01759	1.750134	3.959106	C	1	05/17/2019 9:50:29 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
251	1	4	2,475.4578	2,175.4596	1.057294	4.03684	1.750057	3.960479	C	1	05/17/2019 9:50:39 AM	0.00000	0.00000	25.42144	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
252	1	4	2,485.4582	2,185.46	1.062155	4.056096	1.749905	3.9617	C	1	05/17/2019 9:50:49 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
253	1	4	2,495.4586	2,195.4604	1.067016	4.075359	1.749676	3.963378	C	1	05/17/2019 9:50:59 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
254	1	4	2,505.459	2,205.4608	1.071877	4.094628	1.749828	3.964599	C	1	05/17/2019 9:51:09 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
255	1	4	2,515.4594	2,215.4612	1.076738	4.113904	1.750057	3.965972	C	1	05/17/2019 9:51:19 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
256	1	4	2,525.4598	2,225.4616	1.0816	4.133188	1.749828	3.967193	C	1	05/17/2019 9:51:29 AM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
